,category,date,powerlaw_a,exponential_a
440,British/Irish,2019-09,1.3167550362916474,9.539480113800692e-05
441,British/Irish,2019-10,1.3482872619283706,0.0001002395674145307
442,British/Irish,2019-11,1.3155908397349965,9.412926672247605e-05
443,British/Irish,2019-12,1.2920533784120096,9.143805446998492e-05
444,British/Irish,2020-01,1.3213286805882254,9.612274710999666e-05
445,British/Irish,2020-02,1.3130594568829677,9.423791109485235e-05
446,British/Irish,2020-03,1.3491739218315675,0.00010050127919896548
447,British/Irish,2020-04,1.3309102625153693,9.946429049937755e-05
448,British/Irish,2020-05,1.3894057805476439,0.00010801324995032985
449,British/Irish,2020-06,1.3290009543951977,9.741820197109277e-05
450,British/Irish,2020-07,1.3285645136307007,9.720850672843343e-05
451,British/Irish,2020-08,1.2904129558496917,9.151401744669377e-05
452,British/Irish,2020-09,1.311051681194002,9.537078865648578e-05
453,British/Irish,2020-10,1.3324516364712857,9.753078614867835e-05
454,British/Irish,2020-11,1.3473695546778626,0.00010067793837827466
455,British/Irish,2020-12,1.3228196242472976,9.703232337786912e-05
456,British/Irish,2021-01,1.2951760735443487,9.368390437872313e-05
457,British/Irish,2021-02,1.2910175508861064,9.119955628489249e-05
458,British/Irish,2021-03,1.2874565496842232,9.005003545455634e-05
459,British/Irish,2021-04,1.290069391543418,9.121304494635006e-05
460,British/Irish,2021-05,1.298004556190314,9.211803218007641e-05
461,British/Irish,2021-06,1.311449046614792,9.404408682276595e-05
462,British/Irish,2021-07,1.2614258400200302,8.64790657140541e-05
463,British/Irish,2021-08,1.3163726819072026,9.703558439802189e-05
464,British/Irish,2021-09,1.319085435734131,9.475118993478693e-05
465,British/Irish,2021-10,1.266120363374025,8.919489260585075e-05
466,British/Irish,2021-11,1.3061692942929044,9.446070211955733e-05
467,British/Irish,2021-12,1.2630972738967885,8.92248301243614e-05
468,OtherAsian,2019-01,1.2771065101051366,8.91172144108988e-05
469,OtherAsian,2019-02,1.2982008617063014,9.278357911989716e-05
470,OtherAsian,2019-03,1.2899604117637085,9.057115465533217e-05
471,OtherAsian,2019-04,1.2814946146454462,8.952776000244167e-05
472,OtherAsian,2019-05,1.3256544206356915,9.709598886705746e-05
473,OtherAsian,2019-06,1.274143708677829,8.868562396163611e-05
474,OtherAsian,2019-07,1.2867194448023327,8.98927875808718e-05
475,OtherAsian,2019-08,1.2900427537929409,9.146841230013544e-05
476,OtherAsian,2019-09,1.3092581676865633,9.430973923884945e-05
477,OtherAsian,2019-10,1.287642375571902,9.109221285243089e-05
478,OtherAsian,2019-11,1.308948846028643,9.355934304444931e-05
479,OtherAsian,2019-12,1.2988744141396118,9.243986508435846e-05
480,OtherAsian,2020-01,1.2924627744294606,9.070868930413687e-05
481,OtherAsian,2020-02,1.2639018450086408,8.768457967318975e-05
482,OtherAsian,2020-03,1.3055709746707773,9.364788619466769e-05
483,OtherAsian,2020-04,1.4008654274891217,0.00010933076238919561
484,OtherAsian,2020-05,1.3479121690384703,9.997994993533448e-05
485,OtherAsian,2020-06,1.2719281258710027,8.825980552486394e-05
486,OtherAsian,2020-07,1.285511211191306,9.005360270439358e-05
487,OtherAsian,2020-08,1.2658850530294354,8.719939557110715e-05
488,OtherAsian,2020-09,1.2947647743538073,9.125455415440085e-05
489,OtherAsian,2020-10,1.2743976435744822,8.90149408024321e-05
490,OtherAsian,2020-11,1.2554346663144074,8.63095701401948e-05
491,OtherAsian,2020-12,1.2926388744231518,9.14593027866616e-05
492,OtherAsian,2021-01,1.2453443110382876,8.509409634676482e-05
493,OtherAsian,2021-02,1.2534484024286607,8.695621196001406e-05
494,OtherAsian,2021-03,1.259085116280084,8.623459964076047e-05
495,OtherAsian,2021-04,1.25686885428397,8.648724587400005e-05
496,OtherAsian,2021-05,1.2646392164436924,8.699872236246957e-05
497,OtherAsian,2021-06,1.241759518437212,8.416339400184353e-05
498,OtherAsian,2021-07,1.187950320898159,7.674659531228936e-05
499,OtherAsian,2021-08,1.1939303163096238,7.676155881430424e-05
500,OtherAsian,2021-09,1.2179001844680477,7.958452113857818e-05
501,OtherAsian,2021-10,1.1895469240476029,7.850365530482225e-05
502,OtherAsian,2021-11,1.217537066892624,8.052918404076287e-05
